,Name,Coordinates,Address,City,Postal,Province,In Peel,Website,Email,Phone,Citizen test preparation,Help with daily life,Refugee services,Job language training,Job search support,LGBT services,Language assessment,Language training,Other services,Senior services,Women services,Youth services
769,North York Community House - John D Parker Junior School ,"(43.753358, -79.596446)",202 Mount Olive Dr,Toronto,M9V 3Z5,Ontario,no,http://www.nych.ca/,,416-394-7530,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
770,North York Community House - John Polanyi Collegiate Institute,"(43.717818, -79.439859)",640 Lawrence Ave W,Toronto,M6A 1B1,Ontario,no,http://www.nych.ca/,,416-395-3303,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
771,North York Community House - Joyce Public School,"(43.709775, -79.463758)",26 Joyce Pky,Toronto,M6B 2S9,Ontario,no,http://www.nych.ca/,,416-395-2600,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
772,North York Community House - Kingsview Village Junior School  ,"(43.697867, -79.550789)",1 York Rd,Toronto,M9R 3C8,Ontario,no,http://www.nych.ca/,,416-394-7950,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
773,North York Community House - Kipling Collegiate Institute ,"(43.685297, -79.562357)",380 The Westway,Toronto,M9R 1H4,Ontario,no,http://www.nych.ca/,,416-394-7930,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
774,North York Community House - Lamberton Public School,"(43.753663, -79.502828)",33 Lamberton Blvd,Toronto,M3J 1G6,Ontario,no,http://www.nych.ca/,,416-395-9570,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
775,North York Community House - Lawrence Allen Centre,"(43.716935, -79.447434)","700 Lawrence Avenue West, Suite 350",Toronto,M6A 3B4,Ontario,no,http://www.nych.ca/,,416-784-0920,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes
776,North York Community House - Loretto College School,"(43.675745, -79.44325)",151 Rosemount Avenue,Toronto,M6H 2N1,Ontario,no,http://www.nych.ca/,,416-393-5511,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
777,North York Community House - Madonna Catholic Secondary School,"(43.729416, -79.477483)",20 Dubray Avenue,Toronto,M3K 1V5,Ontario,no,http://www.nych.ca/,,416-393-5506,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
778,North York Community House - Marshal McLuhan Catholic Secondary ,"(43.707609, -79.409738)",1107 Avenue Road,Toronto,M5N 3B1,Ontario,no,http://www.nych.ca/,,416-393-5561,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
779,North York Community House - Martingrove Collegiate Institute ,"(43.673391, -79.560743)",50 Winterton Dr,Toronto,M9B 3G7,Ontario,no,http://www.nych.ca/,,416-394-7110,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
780,North York Community House - Monsignor Fraser College,"(43.75781, -79.527043)",45 Norfinch Ave,Toronto,M9L 2J7,Ontario,no,http://www.nych.ca/,,416-393-5558,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
781,North York Community House - Monsignor Percy Johnson Catholic High School,"(43.720703, -79.57202)",2170 Kipling Avenue,Toronto,M9W 4K9,Ontario,no,http://www.nych.ca/,,416-393-5535,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
782,North York Community House - North Albion Collegiate Institute ,"(43.74715, -79.585146)",2580 Kipling Ave,Toronto,M9V 3B2,Ontario,no,http://www.nych.ca/,,416-394-7550,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
783,North York Community House - North Kipling Junior Middle School  ,"(43.752092, -79.584472)",2 Rowntree Rd,Toronto,M9V 5C7,Ontario,no,http://www.nych.ca/,,416-394-6340,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
784,North York Community House - Northview Heights Secondary School ,"(43.773883, -79.446118)",550 Finch Ave W,Toronto,M2R 1N6,Ontario,no,http://www.nych.ca/,,416-395-3290,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
785,North York Community House - Oakdale Park Middle School,"(43.747465, -79.511992)",315 Grandravine Dr,Toronto,M3N 1J5,Ontario,no,http://www.nych.ca/,,416-395-3060,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
786,North York Community House - Our Lady of the Assumption Catholic School,"(43.71637, -79.431699)",125 Glenmount Avenue,Toronto,M6B 3C2,Ontario,no,http://www.nych.ca/,,416-393-5265,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
787,North York Community House - Parkfield Junior School,"(43.682288, -79.569758)",31 Redgrave Dr,Toronto,M9R 3T9,Ontario,no,http://www.nych.ca/,,416-394-7960,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
788,North York Community House - Rockcliffe Middle School,"(43.673865, -79.488894)",400 Rockcliffe Blvd,Toronto,M6N 4R8,Ontario,no,http://www.nych.ca/,,416-394-3100,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
789,North York Community House - Rockford Public School,"(43.785801, -79.452441)",60 Rockford Rd,Toronto,M2R 3A7,Ontario,no,http://www.nych.ca/,,416-395-2820,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
790,North York Community House - Scarlett Heights Entrepreneurial Academy  ,"(43.689645, -79.531311)",15 Trehorne Dr,Toronto,M9P 1N8,Ontario,no,http://www.nych.ca/,,416-394-7750,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
791,North York Community House - Smithfield Middle School ,"(43.750011, -79.595752)",175 Mount Olive Dr,Toronto,M9V 2E3,Ontario,no,http://www.nych.ca/,,416-394-7540,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
792,North York Community House - St. Andrew Catholic School,"(43.744931, -79.582382)",2533 Kipling Avenue,Toronto,M9V 3A8,Ontario,no,http://www.nych.ca/,,416-393-5295,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
793,North York Community House - St. Augustine Catholic School ,"(43.768237, -79.525064)",98 Shoreham Drive,Toronto,M3N 1S9,Ontario,no,http://www.nych.ca/,,416-393-5328,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
794,North York Community House - St. Bernard Catholic School ,"(43.702526, -79.50007)",12 Duckworth St,Toronto,M6M 4W3,Ontario,no,http://www.nych.ca/,,416-393-5261,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
795,North York Community House - St. Charles Garnier Catholic School,"(43.762342, -79.518064)",20 Stong Court,Toronto,M3N 2X9,Ontario,no,http://www.nych.ca/,,416-393-5363,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
796,North York Community House - St. Francis de Sales Catholic School,"(43.754133, -79.519125)",333 Firgrove Crescent,Toronto,M3N 1K9,Ontario,no,http://www.nych.ca/,,416-393-5366,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
797,North York Community House - St. Francis Xavier Catholic School,"(43.710858, -79.48341)",53 Gracefield Avenue,Toronto,M6L 1L3,Ontario,no,http://www.nych.ca/,,416-393-5271,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
798,North York Community House - St. Jane Frances Catholic School,"(43.742157, -79.513169)",2745 Jane Street,Toronto,M3L 2E8,Ontario,no,http://www.nych.ca/,,416-393-5296,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
799,North York Community House - St. Jude Catholic School,"(43.740485, -79.539257)",3251 Weston Road,Toronto,M9M 2T9,Ontario,no,http://www.nych.ca/,,416-393-5279,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
800,North York Community House - St. Margaret Catholic School ,"(43.735986, -79.426648)",85 Carmichael Ave,Toronto,M5M 2X1 ,Ontario,no,http://www.nych.ca/,,416-393-5249,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
801,North York Community House - St. Robert Catholic School,"(43.749658, -79.444145)",70 Bainbridge Avenue,Toronto,M3H 2K2,Ontario,no,http://www.nych.ca/,,416-393-5297,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
802,North York Community House - St. Thomas Aquinas Catholic School  ,"(43.695898, -79.445747)",636 Glenholme Ave,Toronto,M6E 3G9,Ontario,no,http://www.nych.ca/,,416-393-5236,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
803,North York Community House - St. Wilfred Catholic School ,"(43.760046, -79.502594)",1685 Finch Ave W,Toronto,M3J 2G8,Ontario,no,http://www.nych.ca/,,416-939-5313,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
804,North York Community House - Thistletown Collegiate Institute ,"(43.727735, -79.562456)",20 Fordwich Cres,Toronto,M9W 2T4,Ontario,no,http://www.nych.ca/,,416-394-7710,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
805,North York Community House - Topcliff Public School ,"(43.755585, -79.510659)",65 Topcliff Ave,Toronto,M3N 1L6,Ontario,no,http://www.nych.ca/,,416-395-2940,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
806,North York Community House - Tumpane Public School ,"(43.726604, -79.502258)",48 Tumpane St,Toronto,M3M 1L8,Ontario,no,http://www.nych.ca/,,416-395-2950,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
807,North York Community House - West Humber Collegiate Institute ,"(43.730931, -79.586709)",1675 Martin Grove Rd,Toronto,M9V 3S3,Ontario,no,http://www.nych.ca/,,416-394-7570,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
808,North York Community House - West Humber Junior Middle School ,"(43.723755, -79.580703)",15 Delsing Dr,Toronto,M9W 4S7,Ontario,no,http://www.nych.ca/,,416-394-7760,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
809,North York Community House - West Preparatory Junior Public School,"(43.70204, -79.434148)",70 Ridge Hill Dr,Toronto,M6C 2J6,Ontario,no,http://www.nych.ca/,,416-393-1633,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
810,North York Community House - Weston Collegiate Institute,"(43.703825, -79.509425)",100 Pine St,Toronto,M9N 2Y9,Ontario,no,http://www.nych.ca/,,416-394-3250,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
811,North York Community House - Westview Centennial Secondary School,"(43.752398, -79.525091)",755 Oakdale Rd,Toronto,M3N 1W7,Ontario,no,http://www.nych.ca/,,416-395-3320,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
812,North York Community House - William Lyon Mackenzie Collegiate Institute,"(43.75348, -79.461897)",20 Tillplain Rd,Toronto,M3H 5R2,Ontario,no,http://www.nych.ca/,,416-395-3330,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
813,North York Community House - Wilmington Elementary School,"(43.768558, -79.460498)",330 Wilmington Ave,Toronto,M3H 5L1,Ontario,no,http://www.nych.ca/,,416-395-2180,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
814,North York Community House - Yorkdale Adult Learning Centre/ Yorkdale Secondary School,"(43.720162, -79.459725)",38 Orfus Rd,Toronto,M6A 1L6,Ontario,no,http://www.nych.ca/,,416-395-3350,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
815,North York Community House - Yorkwoods Public Library,"(43.758965, -79.507359)",1785 Finch Avenue West,Toronto,M3N 1M6,Ontario,no,http://www.nych.ca/,,416-395-5980,no,yes,yes,no,yes,no,no,no,no,yes,yes,no
816,North York Community House - Yorkwoods Public School ,"(43.75066, -79.513885)",25 Yorkwoods Gate,Toronto,M3N 1K1,Ontario,no,http://www.nych.ca/,,416-395-2990,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes
817,North York Community House (Bathurst Finch HUB),"(43.774038, -79.445136)","540 Finch Avenue West, Suite 138",Toronto,M2R 1N7,Ontario,no,http://www.nych.ca/,,416-636-2600,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
818,Northumberland County,"(43.973076, -78.194273)",555 Courthouse Road,Cobourg,K9A5J6,Ontario,no,http://northumberlandcounty.ca,ojedae@northumberlandcounty.ca,905-375-7047,no,yes,no,no,yes,no,no,no,yes,no,no,yes
819,Northwest London Resource Centre ,"(43.0147, -81.3049)",27A-1225 Wonderland Road North,London,N6G 2V9,Ontario,no,http://www.nwlrc.ca,info@nwlrc.ca,519-471-8444,no,yes,yes,no,yes,no,no,no,yes,no,no,no
820,Northwest Resource Centre for Newcomers Inc.,"(47.362863, -68.319964)",59 Queen Street,Edmundston ,E3V 1A4,New Brunswick,no,https://www.crna.ca/home,info@crna.ca,506-735-0604,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes
821,NWT Literacy Council,"(62.452659, -114.364578)","5122 48th Street, P.O. Box 761",Yellowknife,X1A 2N6,Northwest Territories,no,http://www.nwtliteracy.ca,nwtliteracy@nwtliteracy.ca,867-873-9262,no,no,no,no,no,no,no,no,yes,no,yes,yes
822,Oakville Public Library Board,"(43.444209, -79.670562)",120 Navy Street,Oakville,L6J 2Z4,Ontario,no,http://www.opl.on.ca,oplreference@oakville.ca,905-815-2042,no,yes,no,no,no,no,no,no,yes,no,no,no
823,OCASI - Ontario Council of Agencies Serving Immigrants,"(43.706318, -79.401847)","110 Eglinton Ave W, Suite 200",Toronto,M4R 1A3,Ontario,no,http://www.ocasi.org,ddouglas@ocasi.org,416-322-4950,no,no,no,no,no,no,no,no,no,no,no,no
824,Okanagan College,"(51.007095, -118.21019)",1401 1st St West,Revelstoke,V0E 2S0,British Columbia,no,http://okanagan.bc.ca,mekline@okanagan.bc.ca,250-837-4235,no,yes,no,no,no,no,no,no,no,no,no,no
825,Okanagan College,"(50.692097, -119.255221)",2552 10th Avenue,Salmon Arm,V1E 2S4,British Columbia,no,http://okanagan.bc.ca,mekline@okanagan.bc.ca,250-832-2126,no,no,no,no,no,no,no,no,yes,no,no,no
826,Opportunities for Employment Inc,"(49.893569, -97.142815)",300-294 Portage Avenue,Winnipeg,R3C 0B9,Manitoba,no,http://ofe.ca,,204-925-3490,no,yes,yes,no,yes,yes,no,no,no,no,yes,no
827,Options Community Services Society,"(49.144347, -122.84807)",13520 78 Avenue,Surrey,V3W 8J6,British Columbia,no,https://www.options.bc.ca/,,604-572-4060,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes
828,Options Community Services Society,"(49.180727, -122.83462)",9815 - 140th Street,Surrey,V3W 8J6,British Columbia,no,https://www.options.bc.ca/,,604-572-4060,no,no,yes,no,no,no,no,no,no,no,no,yes
829,Ottawa Catholic School Board - Holy Trinity High School,"(45.308578, -75.901704)",180 Katimavik Road,Ottawa,K2L 4A7,Ontario,no,http://www.ocsb.ca/,info@ocsb.ca,613-591-9955,no,no,yes,no,no,no,no,yes,no,no,no,no
830,Ottawa Catholic School Board - Queen of Angels Adult School,"(45.375256, -75.685043)",461 Heron Road,Ottawa,K1V 9V1,Ontario,no,http://www.ocsb.ca/,info@ocsb.ca,613-731-3237,no,no,yes,no,no,no,no,yes,no,no,no,no
831,Ottawa Catholic School Board - St. Joseph's Adult School,"(45.434561, -75.659674)",330 Lajoie Street,Ottawa,K1L 7H4,Ontario,no,http://www.ocsb.ca/,info@ocsb.ca,613-741-6808,no,no,yes,no,no,no,no,yes,no,no,no,no
832,Ottawa Catholic School Board - St.Patrick's Adult School,"(45.415596, -75.701548)",290 Nepean Street,Ottawa,K1R 5G3,Ontario,no,http://www.ocsb.ca/,info@ocsb.ca,613-594-5773,no,no,yes,no,no,no,no,yes,no,no,no,no
833,Ottawa Catholic School Board - St.Patrick's Adult School,"(45.384152, -75.72869)",893 Admiral ave,Ottawa,K1Z 6L6,Ontario,no,http://www.ocsb.ca/, info@ocsb.ca,613-741-6808,no,no,no,no,no,no,no,yes,no,no,no,no
834,Ottawa Chinese Community Service Centre,"(45.415376, -75.697567)","400 Cooper Street, Suite 2000",Ottawa,K2P 2N1,Ontario,no,http://www.occsc.org/,,613-235-4875,no,yes,yes,no,no,no,no,yes,no,yes,yes,yes
835,Ottawa Community Immigrant Services Organization,"(45.371813, -75.665044)",1800 Bank Street 3rd Floor,Ottawa,K1V 0W3,Ontario,no,http://www.ociso.org/,,613-249-0006,no,no,yes,no,no,yes,no,yes,yes,yes,yes,yes
836,Ottawa Community Immigrant Services Organization,"(45.406932, -75.722171)",945 Wellington Street,Ottawa,K1Y 2X5,Ontario,no,http://www.ociso.org/,mentorship@ociso.org,613-725-5671,no,yes,yes,yes,yes,no,no,no,yes,no,no,yes
837,Ottawa Community Immigrant Services Organization,"(45.406706, -75.722384)",959 Wellington Street West,Ottawa,K1Y 2X5,Ontario,no,https://ociso.org/,info@ociso.org,613-725-0202,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes
838,Ottawa-Carleton District School Board,"(45.349384, -75.810406)",145 Woodridge Crescent,Ottawa,K2B 7T2,Ontario,no,http://www.ocdsb.ca/,communications@ocdsb.ca,613-239-2737,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes
839,Ottawa-Carleton District School Board,"(45.326912, -75.742875)",1645 Woodroffe Avenue,Ottawa,K2B 7T2,Ontario,no,http://www.ocdsb.ca/,communications@ocdsb.ca,613-239-2737,no,no,yes,no,no,no,no,yes,no,no,no,no
840,Ottawa-Carleton District School Board,"(45.416864, -75.706462)",440 Albert Street,Ottawa,K1R 5B5,Ontario,no,http://www.ocdsb.ca/,communications@ocdsb.ca,613-239-2737,no,no,yes,no,no,no,no,yes,no,no,no,no
841,Ottawa-Carleton District School Board,"(45.430363, -75.646608)",485 Donald Street,Ottawa,K1K 3A7,Ontario,no,http://www.ocdsb.ca/,communications@ocdsb.ca,613-239-2737,no,no,yes,no,no,no,no,yes,no,no,no,no
842,Pacific Community Resources Society ,"(49.141014, -122.849021)",#114-13479 76 Ave,Surrey,V3W 2W3,British Columbia,no,http://www.pcrs.ca,ccyh@pcrs.ca,604-592-6200,no,yes,no,no,yes,no,no,no,yes,no,no,no
843,Pacific Immigrant Resource Society,"(49.245707, -123.067008)",1874 Kingsway,Vancouver,V5N 2S7,British Columbia,no,http://www.pirs.bc.ca,info@pirs.bc.ca,604-298-5888,no,no,no,no,no,no,no,no,no,no,yes,no
844,Parkdale Intercultural Association,"(43.641593, -79.430975)",1257 Queen Street West,Toronto,M6K 1L5,Ontario,no,http://www.piaparkdale.com/,,416-536-4420,no,yes,yes,no,yes,no,no,yes,yes,yes,no,yes
845,Parkdale Intercultural Association,"(43.64069, -79.435152)",1365 Queen Street West,Toronto,M6K 1L5,Ontario,no,http://www.piaparkdale.com/,,416-536-1783,no,yes,yes,no,yes,no,no,yes,yes,yes,no,yes
846,Parkdale Intercultural Association -  Parkdale Community Information Centre  ,"(43.641151, -79.432651)",1303 Queen Street West,Toronto,M6K 1L6,Ontario,no,http://www.piaparkdale.com/,,416-393-7689,no,yes,yes,no,yes,no,no,no,no,no,no,yes
847,Parkland College,"(51.212045, -102.461243)",200 Prystai Way,Yorkton,S3N 4G4,Saskatchewan,no,http://www.parklandcollege.sk.ca/,info@parklandcollege.sk.ca,306-786-6766,no,no,no,no,no,no,yes,yes,no,no,no,no
848,Peel Career Assessment Services Inc.,"(43.650806, -79.665823)",975 Meyerside Drive,Mississauga,L5T 1P9,Ontario,yes,http://www.peelcareer.com/,,905-670-1967,no,yes,no,no,yes,no,no,no,no,no,no,no
849,Peel District School Board,"(43.720409, -79.748374)",10 North Park Drive,Brampton,L6S 3M1,Ontario,yes,http://www.peelschools.org/,LearnESL@peelsb.com,905-456-1906,no,no,no,no,no,no,no,yes,no,no,no,no
850,Peel District School Board,"(43.71558, -79.707575)",510 Balmoral Drive,Brampton,L6T 1W4,Ontario,yes,http://www.peelschools.org/,LearnESL@peelsb.com,905-793-2400,yes,yes,no,no,no,no,no,yes,no,no,no,no
851,Peel District School Board,"(43.657433, -79.725641)",7700 Hurontario Street,Brampton,L6Y 4M3,Ontario,yes,http://www.peelschools.org/,LearnESL@peelsb.com,905-457-4287,yes,yes,no,no,no,no,no,yes,no,no,no,no
852,Peel District School Board (Central Board Office),"(43.618218, -79.670581)",5650 Hurontario Street,Brampton,L5R 1C6,Ontario,yes,http://www.peelschools.org/,,905-890-1010,no,yes,no,no,no,no,no,no,no,no,no,yes
853,Peel District School Board (We Welcome the World Centres),"(43.587934, -79.632831)",100 Elm Drive,Mississauga,L5B 1L9,Ontario,yes,http://www.peelschools.org/adulteducation/esl/Pages/default.aspx,LearnESL@peelsb.com,905-270-6000,yes,yes,no,no,no,no,no,yes,no,no,no,yes
854,Peel District School Board (We Welcome the World Centres),"(43.720198, -79.717495)",25 Kings Cross Road,Brampton,L6T 3X9,Ontario,yes,http://www.peel.edu.on.ca/englishHTML/welcome/index.htm,welcomecentre@peelsb.com,905-270-6000,no,yes,no,no,no,no,no,no,no,no,no,yes
855,Peel District School Board (We Welcome the World Centres),"(43.714069, -79.648347)",3131 Morning Star Drive,Brampton,L4T 1X3,Ontario,yes,http://www.peelschools.org/,welcomecentre@peelsb.com,905-677-0300,no,yes,no,no,no,no,no,no,no,no,no,yes
856,Peel Multicultural Council,"(43.597319, -79.742241)",6630 Turner Valley Road,Mississauga,L5N 2P1,Ontario,yes,http://www.peelmc.com,pmc@peelmc.com,905-819-1144,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,yes
857,Penticton & District Multicultural Society,"(49.498256, -119.590208)",340 Ellis Street,Penticton,V2A 4L7,British Columbia,no,http://www.soics.ca/,cherryf@soics.ca,250-492-6299,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no
858,People of the Dawn Indigenous Friendship Centre,"(48.547928, -58.580699)",90 Main Street,Stephenville,A2N 1J3,Newfoundland and Labrador,no,https://pdifc.com/,admin@pdifc.com,709-643-3902,no,no,no,no,no,no,no,no,yes,no,no,no
859,Pictou County Regional Enterprise Network,"(45.588295, -62.644399)",112 Provost Street,New Glasgow,B2H 2P4,Nova Scotia,no,https://pictoucounty.com,office@pcren.ca,902-755-2244,no,no,no,no,no,no,no,no,no,no,no,no
860,Pinecrest-Queensway Community Health Centre,"(45.366674, -75.787665)","1365 Richmond Road, 2nd Floor",Ottawa,K2B 6R7,Ontario,no,https://www.pqchc.com/,employment.info@pqchc.com,613-288-3880,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes
861,Pinecrest-Queensway Community Health Centre,"(45.363949, -75.785299)",2525 Carling Ave,Ottawa,K2B 7Z2,Ontario,no,http://www.pqchc.com/,employment.info@pqchc.com,613-288-3880,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes
862,Pluri-elles (Manitoba) inc. ,"(49.886026, -97.110798)",114-420 Des Meurons Street,Winnipeg ,R2H 2N9 ,Manitoba,no,http://www.pluri-elles.mb.ca/,pluridg@pluri-elles.mb.ca,204-233-1735 ext. 201,no,yes,no,no,no,no,no,yes,yes,yes,yes,no
